.h	.js
5	3
2	2
1	1
8	1
2	2
1	1
4	1
10	5
3	1
2	2
37	14
1	3
131	106
1	1
3	2
91	51
1	2
5	1
72	46
1	1
72	46
1	1
1	1
1	3
92	49
1	8
2	4
2	4
3	7
84	41
2	1
84	41
1	1
2	1
1	2
74	20
1	1
15	1
30	97
1	2
15	9
12	4
1	4
5	11
39	19
1	1
18	2
23	13
22	19
2	1
1	5
3	1
32	13
3	1
4	2
1	1
55	19
220	229
218	227
37	16
1	6
218	218
3	10
1	2
1	1
2	1
1	1
1	6
1	2
1	1
1	3
1	2
1	1
1	1
9	1
3	2
2	1
1	2
28	318
1	1
27	11
23	5
31	15
1	2
51	53
1	3
1	3
43	14
2	2
20	12
1	1
4	6
35	6
32	5
1	3
24	1
64	33
1	1
1	2
1	1
1	1
1	3
19	7
44	29
30	12
28	14
1	2
2	2
1	1
105	110
2	1
19	3
18	2
2	8
52	8
1	2
1	1
1	1
1	2
36	6
36	6
60	1
17	9
31	4
10	1
26	3
24	14
1	1
44	16
1	1
1	1
18	8
18	8
22	11
1	1
1	1
1	2
67	19
1	2
45	26
19	16
19	16
19	6
1	5
1	1
8	8
1	1
8	3
1	2
1	2
17	3
8	5
17	7
24	17
6	17
1	25
1	4
17	9
23	5
1	1
13	4
14	3
24	3
29	8
1	2
1	3
27	5
22	6
43	19
1	1
1	1
29	7
26	21
1	2
1	1
1	5
12	7
10	9
4	2
38	16
1	5
58	24
1	3
2	5
1	1
1	1
9	3
1	1
9	3
9	3
13	1
1	6
61	15
1	1
39	5
1	2
1	1
30	10
1	21
1	5
4	1
36	14
58	31
1	1
1	1
2	3
19	6
1	2
64	37
1	14
1	2
55	32
1	1
1	1
2	1
3	1
1	1
47	20
1	1
36	12
1	1
1	1
1	1
2	1
36	12
36	12
1	2
1	2
28	13
1	2
1	2
10	1
1	3
2	1
61	27
1	2
2	4
21	2
49	13
1	2
36	29
2	4
1	1
2	1
38	14
1	1
1	4
1	1
2	1
16	10
2	7
14	2
19	10
1	1
1	1
1	1
39	6
2	1
2	8
7	13
10	1
2	2
2	2
2	4
2	5
33	10
1	7
7	3
2	2
1	1
18	2
30	15
4	1
1	1
37	39
1	1
1	1
2	1
1	5
41	21
1	2
2	9
1	1
2	10
1	1
2	2
1	1
40	15
1	1
2	1
128	42
1	1
1	1
1	3
2	2
1	2
1	1
1	1
1	2
5	1
2	1
2	1
1	1
96	44
1	1
1	2
6	1
2	1
1	2
7	1
1	1
1	1
1	1
2	2
2	1
6	1
130	384
1	1
1	2
1	2
5	3
4	1
3	1
1	2
2	1
1	1
1	1
2	1
1	1
3	8
4	25
292	487
1	4
1	2
6	5
457	604
1	4
1	2
1	1
6	7
1	1
1	1
1	3
1	2
1	2
1	2
1	1
1	2
314	153
1	1
1	1
30	373
1	3
2	1
1	2
1	4
3	4
1	5
163	234
12	6
2	1
85	63
8	2
194	570
1	2
1	3
2	3
3	3
4	1
2	1
2	3
1	2
1	1
1	2
3	4
3	3
14	6
1	2
3	5
1	2
4	2
5	6
1	1
1	4
4	5
3	2
1	2
1	2
1	1
1	1
7	4
1	2
124	93
